Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"AGLI",,"×Agropogon littoralis (Sm.) C.E. Hubbard [Agrostis stolonifera × Polypogon monospeliensis]",coast agropogon
"ELCA25",,"×Elyhordeum californicum (Bowden) Barkworth [Elymus multisetus × Hordeum jubatum]",California barley
"ELMA8",,"×Elyhordeum macounii (Vasey) Barkworth & D.R. Dewey [Elymus trachycaulus × Hordeum jubatum]",Macoun's barley
"ELST",,"×Elyhordeum stebbinsianum (Bowden) Bowden [Elymus glaucus × Hordeum jubatum]",Stebbins' barley
"ELAR6",,"×Elyleymus aristatus (Merr.) Barkworth & D.R. Dewey [Elymus elymoides × Leymus triticoides]",purple wildrye
"PSSA2",,"×Pseudelymus saxicola (Scribn. & J.G. Sm.) Barkworth & D.R. Dewey [Elymus elymoides × Pseudoroegneria spicata]",foxtail wheatgrass
"ABAM",,"Abies amabilis (Douglas ex Loudon) Douglas ex Forbes",Pacific silver fir
"ABBR",,"Abies bracteata (D. Don) D. Don ex Poit.",bristlecone fir
"ABGR",,"Abies grandis (Douglas ex D. Don) Lindl.",grand fir
"ABLA",,"Abies lasiocarpa (Hook.) Nutt.",subalpine fir
"ABLAL",,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa ",subalpine fir
"ABLO",,"Abies lowiana (Gordon & Glend.) A. Murray bis",Sierra white fir
"ABMA",,"Abies magnifica A. Murray bis",California red fir
"ABMAM",,"Abies magnifica A. Murray bis var. magnifica ",California red fir
"ABMAS",,"Abies magnifica A. Murray bis var. shastensis Lemmon",Shasta red fir
"ABPR",,"Abies procera Rehder",noble fir
"ABAL",,"Abronia alpina Brandegee",Ramshaw Meadows sand verbena
"ABGR2",,"Abronia gracilis Benth.",slender sand verbena
"ABIN2",,"Abronia insularis Standl.",island sand verbena
"ABLA2",,"Abronia latifolia Eschsch.",coastal sand verbena
"ABMA2",,"Abronia maritima Nutt. ex S. Watson",red sand verbena
"ABMI2",,"Abronia minor Standl.",little sand verbena
"ABNA",,"Abronia nana S. Watson",dwarf sand verbena
"ABNAC",,"Abronia nana S. Watson var. covillei (Heimerl) Munz",Coville's dwarf sand verbena
"ABNAN",,"Abronia nana S. Watson var. nana ",dwarf sand verbena
"ABNE",,"Abronia neurophylla Standl.",beach sand verbena
"ABPO",,"Abronia pogonantha Heimerl",Mojave sand verbena
"ABTU",,"Abronia turbinata Torr. ex S. Watson",transmontane sand verbena
"ABUM",,"Abronia umbellata Lam.",pink sand verbena
"ABUMB",,"Abronia umbellata Lam. ssp. breviflora (Standl.) Munz",pink sand verbena
"ABUMU",,"Abronia umbellata Lam. ssp. umbellata ",pink sand verbena
"ABVI",,"Abronia villosa S. Watson",desert sand verbena
"ABVIA",,"Abronia villosa S. Watson var. aurita (Abrams) Jeps.",desert sand verbena
"ABVIV",,"Abronia villosa S. Watson var. villosa ",desert sand verbena
"ABPA",,"Abutilon palmeri A. Gray",Palmer's Indian mallow
"ABPA3",,"Abutilon parvulum A. Gray",dwarf Indian mallow
"ABTH",,"Abutilon theophrasti Medik.",velvetleaf
"ACBA",,"Acacia baileyana F. Muell.",cootamundra wattle
"ACCY2",,"Acacia cyclops A. Cunn. ex G. Don",coastal wattle
"ACDE3",,"Acacia dealbata Link",silver wattle
"ACDE",,"Acacia decurrens (Wendl. f.) Willd.",green wattle
"ACEL",,"Acacia elata A. Cunn. ex Benth.",cedar wattle
"ACLO",,"Acacia longifolia (Andrews) Willd.",Sydney golden wattle
"ACME80",,"Acacia mearnsii De Wild.",black wattle
"ACME",,"Acacia melanoxylon R. Br.",blackwood
"ACPA8",,"Acacia paradoxa DC.",paradox acacia
"ACPO2",,"Acacia podalyriifolia A. Cunn. ex G. Don",pearl wattle
"ACPY3",,"Acacia pycnantha Benth.",golden wattle
"ACRE9",,"Acacia redolens Maslin",bank catclaw
"ACRE2",,"Acacia retinodes Schltdl.",water wattle
"ACSA",,"Acacia saligna (Labill.) Wendl. f.",orange wattle
"ACVE2",,"Acacia verticillata (L'Hér.) Willd.",prickly Moses
"ACNO7",,"Acaena novae-zelandiae Kirk",biddy-biddy
"ACPA14",,"Acaena pallida (Kirk) Allen",pale biddy-biddy
"ACPI3",,"Acaena pinnatifida Ruiz & Pav.",Argentinian biddy-biddy
"ACPIC2",,"Acaena pinnatifida Ruiz & Pav. var. californica (Bitter) Jeps.",California biddy-biddy
"ACCA3",,"Acalypha californica Benth.",California copperleaf
"ACSH",,"Acamptopappus shockleyi A. Gray",Shockley's goldenhead
"ACSP",,"Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray",rayless goldenhead
"ACSPH",,"Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. hirtellus S.F. Blake",rayless goldenhead
"ACSPS2",,"Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. sphaerocephalus ",rayless goldenhead
"ACDU2",,"Acanthomintha duttonii (Abrams) Jokerst",San Mateo thorn-mint
"ACIL",,"Acanthomintha ilicifolia (A. Gray) A. Gray",San Diego thorn-mint
"ACLA2",,"Acanthomintha lanceolata Curran",Santa Clara thorn-mint
"ACOB",,"Acanthomintha obovata Jeps.",San Benito thorn-mint
"ACOBC",,"Acanthomintha obovata Jeps. ssp. cordata Jokerst",heartleaf thorn-mint
"ACOBO",,"Acanthomintha obovata Jeps. ssp. obovata ",San Benito thorn-mint
"ACMO8",,"Acanthus mollis L.",bear's breech
"ACCA5",,"Acer campestre L.",hedge maple
"ACCI",,"Acer circinatum Pursh",vine maple
"ACGL",,"Acer glabrum Torr.",Rocky Mountain maple
"ACGLD3",,"Acer glabrum Torr. var. diffusum (Greene) Smiley",Rocky Mountain maple
"ACGLD4",,"Acer glabrum Torr. var. douglasii (Hook.) Dippel",Douglas maple
"ACGLG",,"Acer glabrum Torr. var. greenei Keller",Greene's maple
"ACGLT2",,"Acer glabrum Torr. var. torreyi (Greene) Smiley",Torrey maple
"ACMA3",,"Acer macrophyllum Pursh",bigleaf maple
"ACNE2",,"Acer negundo L.",boxelder
"ACNEC2",,"Acer negundo L. var. californicum (Torr. & A. Gray) Sarg.",California boxelder
"ACNEI2",,"Acer negundo L. var. interius (Britton) Sarg.",boxelder
"ACSA2",,"Acer saccharinum L.",silver maple
"ACFI",,"Achillea filipendulina Lam.",fernleaf yarrow
"ACMI2",,"Achillea millefolium L.",common yarrow
"ACMIA",,"Achillea millefolium L. var. alpicola (Rydb.) Garrett",common yarrow
"ACMIA2",,"Achillea millefolium L. var. arenicola (A. Heller) Nobs",common yarrow
"ACMIC",,"Achillea millefolium L. var. californica (Pollard) Jeps.",California yarrow
"ACMIG",,"Achillea millefolium L. var. gigantea (Pollard) Nobs",giant yarrow
"ACMIM2",,"Achillea millefolium L. var. millefolium ",common yarrow
"ACMIO",,"Achillea millefolium L. var. occidentalis DC.",western yarrow
"ACMIP",,"Achillea millefolium L. var. pacifica (Rydb.) G.N. Jones",Pacific yarrow
"ACMIP2",,"Achillea millefolium L. var. puberula (Rydb.) Nobs",common yarrow
"ACCA6",,"Achlys californica I. Fukuda & H.G. Baker",deer's foot
"ACTR",,"Achlys triphylla (Sm.) DC.",sweet after death
"ACBL",,"Achnatherum ×bloomeri (Bol.) Barkworth [hymenoides × occidentale]",
"ACAR14",,"Achnatherum aridum (M.E. Jones) Barkworth",Mormon needlegrass
"ACBR5",,"Achnatherum brachychaetum (Godr.) Barkworth",shortbristled needlegrass
"ACCA34",,"Achnatherum capense (Thunb.) P. Beauv.",Cape ricegrass
"ACCO21",,"Achnatherum coronatum (Thurb.) Barkworth",giant ricegrass
"ACDI10",,"Achnatherum diegoense (Swallen) Barkworth",San Diego needlegrass
"ACHY",,"Achnatherum hymenoides (Roem. & Schult.) Barkworth",Indian ricegrass
"ACLA8",,"Achnatherum latiglume (Swallen) Barkworth",Sierra needlegrass
"ACLE8",,"Achnatherum lemmonii (Vasey) Barkworth",Lemmon's needlegrass
"ACLEL",,"Achnatherum lemmonii (Vasey) Barkworth var. lemmonii ",Lemmon's needlegrass
"ACLEP",,"Achnatherum lemmonii (Vasey) Barkworth var. pubescens (Crampton) Barkworth",pubescent Lemmon's needlegrass
"ACLE9",,"Achnatherum lettermanii (Vasey) Barkworth",Letterman's needlegrass
"ACNE9",,"Achnatherum nelsonii (Scribn.) Barkworth",Columbia needlegrass
"ACNED",,"Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth",Dore's needlegrass
