Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"AMJA",,"×Amelasorbus jackii Rehder [Amelanchier alnifolia × Sorbus scopulina]",Jack's amelasorbus
"ELMA8",,"×Elyhordeum macounii (Vasey) Barkworth & D.R. Dewey [Elymus trachycaulus × Hordeum jubatum]",Macoun's barley
"ELMO4",,"×Elyhordeum montanense (Scribn.) Bowden [Elymus virginicus × Hordeum jubatum]",mountain barley
"ELST",,"×Elyhordeum stebbinsianum (Bowden) Bowden [Elymus glaucus × Hordeum jubatum]",Stebbins' barley
"ELAR6",,"×Elyleymus aristatus (Merr.) Barkworth & D.R. Dewey [Elymus elymoides × Leymus triticoides]",purple wildrye
"LEPI15",,"×Leydeum piperi (Bowden) Barkworth [Hordeum jubatum × Leymus triticoides]",hybrid ryegrass
"PSSA2",,"×Pseudelymus saxicola (Scribn. & J.G. Sm.) Barkworth & D.R. Dewey [Elymus elymoides × Pseudoroegneria spicata]",foxtail wheatgrass
"ABAM",,"Abies amabilis (Douglas ex Loudon) Douglas ex Forbes",Pacific silver fir
"ABCO",,"Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",white fir
"ABGR",,"Abies grandis (Douglas ex D. Don) Lindl.",grand fir
"ABLA",,"Abies lasiocarpa (Hook.) Nutt.",subalpine fir
"ABLAL",,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa ",subalpine fir
"ABLO",,"Abies lowiana (Gordon & Glend.) A. Murray bis",Sierra white fir
"ABMA",,"Abies magnifica A. Murray bis",California red fir
"ABMAM",,"Abies magnifica A. Murray bis var. magnifica ",California red fir
"ABMAS",,"Abies magnifica A. Murray bis var. shastensis Lemmon",Shasta red fir
"ABPR",,"Abies procera Rehder",noble fir
"ABLA2",,"Abronia latifolia Eschsch.",coastal sand verbena
"ABME",,"Abronia mellifera Douglas ex Hook.",white sand verbena
"ABTU",,"Abronia turbinata Torr. ex S. Watson",transmontane sand verbena
"ABUM",,"Abronia umbellata Lam.",pink sand verbena
"ABUMB",,"Abronia umbellata Lam. ssp. breviflora (Standl.) Munz",pink sand verbena
"ABTH",,"Abutilon theophrasti Medik.",velvetleaf
"ACDE3",,"Acacia dealbata Link",silver wattle
"ACNO7",,"Acaena novae-zelandiae Kirk",biddy-biddy
"ACAU2",,"Acanthospermum australe (Loefl.) Kuntze",Paraguayan starbur
"ACHI",,"Acanthospermum hispidum DC.",hispid starbur
"ACCI",,"Acer circinatum Pursh",vine maple
"ACGL",,"Acer glabrum Torr.",Rocky Mountain maple
"ACGLD4",,"Acer glabrum Torr. var. douglasii (Hook.) Dippel",Douglas maple
"ACGLT2",,"Acer glabrum Torr. var. torreyi (Greene) Smiley",Torrey maple
"ACMA3",,"Acer macrophyllum Pursh",bigleaf maple
"ACNE2",,"Acer negundo L.",boxelder
"ACNEN",,"Acer negundo L. var. negundo ",boxelder
"ACPL",,"Acer platanoides L.",Norway maple
"ACRU",,"Acer rubrum L.",red maple
"ACMI2",,"Achillea millefolium L.",common yarrow
"ACMIA",,"Achillea millefolium L. var. alpicola (Rydb.) Garrett",common yarrow
"ACMIC",,"Achillea millefolium L. var. californica (Pollard) Jeps.",California yarrow
"ACMIL2",,"Achillea millefolium L. var. litoralis Ehrend. ex Nobs",coast yarrow
"ACMIM2",,"Achillea millefolium L. var. millefolium ",common yarrow
"ACMIO",,"Achillea millefolium L. var. occidentalis DC.",western yarrow
"ACMIP",,"Achillea millefolium L. var. pacifica (Rydb.) G.N. Jones",Pacific yarrow
"ACCA6",,"Achlys californica I. Fukuda & H.G. Baker",deer's foot
"ACTR",,"Achlys triphylla (Sm.) DC.",sweet after death
"ACBL",,"Achnatherum ×bloomeri (Bol.) Barkworth [hymenoides × occidentale]",
"ACBR5",,"Achnatherum brachychaetum (Godr.) Barkworth",shortbristled needlegrass
"ACCA31",,"Achnatherum caudatum (Trin.) S.L.W. Jacobs & J. Everett",Chilean ricegrass
"ACHE10",,"Achnatherum hendersonii (Vasey) Barkworth",Henderson's needlegrass
"ACHY",,"Achnatherum hymenoides (Roem. & Schult.) Barkworth",Indian ricegrass
"ACLE8",,"Achnatherum lemmonii (Vasey) Barkworth",Lemmon's needlegrass
"ACLEL",,"Achnatherum lemmonii (Vasey) Barkworth var. lemmonii ",Lemmon's needlegrass
"ACLE9",,"Achnatherum lettermanii (Vasey) Barkworth",Letterman's needlegrass
"ACNE9",,"Achnatherum nelsonii (Scribn.) Barkworth",Columbia needlegrass
"ACNED",,"Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth",Dore's needlegrass
"ACNE10",,"Achnatherum nevadense (B.L. Johnson) Barkworth",Nevada needlegrass
"ACOC3",,"Achnatherum occidentale (Thurb.) Barkworth",western needlegrass
"ACOCC",,"Achnatherum occidentale (Thurb.) Barkworth ssp. californicum (Merr. & Burtt Davy) Barkworth",California needlegrass
"ACOCP",,"Achnatherum occidentale (Thurb.) Barkworth ssp. pubescens (Vasey) Barkworth",pubescent western needlegrass
"ACPI2",,"Achnatherum pinetorum (M.E. Jones) Barkworth",pine needlegrass
"ACSP12",,"Achnatherum speciosum (Trin. & Rupr.) Barkworth",desert needlegrass
"ACTH7",,"Achnatherum thurberianum (Piper) Barkworth",Thurber's needlegrass
"ACWA",,"Achnatherum wallowaense Maze & K.A. Robson",Wallowa needlegrass
"ACWE3",,"Achnatherum webberi (Thurb.) Barkworth",Webber needlegrass
"ACMO2",,"Achyrachaena mollis Schauer",blow wives
"ACCO4",,"Aconitum columbianum Nutt.",Columbian monkshood
"ACCOC3",,"Aconitum columbianum Nutt. ssp. columbianum ",Columbian monkshood
"ACCOV2",,"Aconitum columbianum Nutt. ssp. viviparum (Greene) D.E. Brink",Columbian monkshood
"ACCA4",,"Acorus calamus L.",calamus
"ACRE3",,"Acroptilon repens (L.) DC.",hardheads
"ACEL4",,"Actaea elata (Nutt.) Prantl",tall bugbane
"ACLA12",,"Actaea laciniata (S. Watson) J. Compton",Mt. Hood bugbane
"ACRU2",,"Actaea rubra (Aiton) Willd.",red baneberry
"ACRUA8",,"Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén",red baneberry
"ADBI",,"Adenocaulon bicolor Hook.",American trailplant
"ADAL",,"Adiantum aleuticum (Rupr.) Paris",Aleutian maidenhair
"ADJO",,"Adiantum jordanii C.H. Mull.",California maidenhair
"ADAE",,"Adonis aestivalis L.",summer pheasant's eye
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"AENE2",,"Aegilops neglecta Req. ex Bertol.",three-awned goatgrass
"AETR",,"Aegilops triuncialis L.",barbed goatgrass
"AEPO",,"Aegopodium podagraria L.",bishop's goutweed
"AECA",,"Aesculus californica (Spach) Nutt.",California buckeye
"AEHI",,"Aesculus hippocastanum L.",horse chestnut
"AGCU",,"Agastache cusickii (Greenm.) A. Heller",Cusick's giant hyssop
"AGOC",,"Agastache occidentalis (Piper) A. Heller",western giant hyssop
"AGUR",,"Agastache urticifolia (Benth.) Kuntze",nettleleaf giant hyssop
"AGURG",,"Agastache urticifolia (Benth.) Kuntze var. glaucifolia (A. Heller) Cronquist",nettleleaf giant hyssop
"AGURU",,"Agastache urticifolia (Benth.) Kuntze var. urticifolia ",nettleleaf giant hyssop
"AGOC2",,"Ageratina occidentalis (Hook.) R.M. King & H. Rob.",western snakeroot
"AGDA3",,"Agoseris ×dasycarpa Greene (pro sp.) [glauca var. glauca × monticola]",agoseris
"AGAP2",,"Agoseris apargioides (Less.) Greene",woolly goat chicory
"AGAPA",,"Agoseris apargioides (Less.) Greene var. apargioides ",woolly goat chicory
"AGAPE",,"Agoseris apargioides (Less.) Greene var. eastwoodiae (Fedde) Munz",woolly goat chicory
"AGAPM",,"Agoseris apargioides (Less.) Greene var. maritima (Sheldon) Q. Jones ex Cronquist",woolly goat chicory
"AGAU2",,"Agoseris aurantiaca (Hook.) Greene",orange agoseris
"AGAUA",,"Agoseris aurantiaca (Hook.) Greene var. aurantiaca ",orange agoseris
"AGEL",,"Agoseris elata (Nutt.) Greene",tall agoseris
"AGGL",,"Agoseris glauca (Pursh) Raf.",pale agoseris
"AGGLA",,"Agoseris glauca (Pursh) Raf. var. agrestis (Osterh.) Q. Jones ex Cronquist",pale agoseris
"AGGLD",,"Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.",pale agoseris
"AGGLG",,"Agoseris glauca (Pursh) Raf. var. glauca ",pale agoseris
"AGGLL",,"Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley",false agoseris
"AGGLM",,"Agoseris glauca (Pursh) Raf. var. monticola (Greene) Q. Jones ex Cronquist",pale agoseris
"AGGR",,"Agoseris grandiflora (Nutt.) Greene",bigflower agoseris
"AGHE2",,"Agoseris heterophylla (Nutt.) Greene",annual agoseris
"AGHEC",,"Agoseris heterophylla (Nutt.) Greene var. crenulata Jeps.",annual agoseris
"AGHEH",,"Agoseris heterophylla (Nutt.) Greene var. heterophylla ",annual agoseris
"AGHET",,"Agoseris heterophylla (Nutt.) Greene var. turgida (H.M. Hall) Jeps.",annual agoseris
"AGRE",,"Agoseris retrorsa (Benth.) Greene",spearleaf agoseris
"AGGR2",,"Agrimonia gryposepala Wallr.",tall hairy agrimony
"AGCR",,"Agropyron cristatum (L.) Gaertn.",crested wheatgrass
"AGCRP8",,"Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev",crested wheatgrass
"AGDE2",,"Agropyron desertorum (Fisch. ex Link) Schult.",desert wheatgrass
"AGGI",,"Agrostemma githago L.",common corncockle
"AGAE",,"Agrostis aequivalvis (Trin.) Trin.",arctic bentgrass
"AGCA4",,"Agrostis canina L.",velvet bentgrass
"AGCA5",,"Agrostis capillaris L.",colonial bentgrass
"AGCA11",,"Agrostis castellana Boiss. & Reuter",bentgrass
"AGDE7",,"Agrostis densiflora Vasey",California bentgrass
"AGEX",,"Agrostis exarata Trin.",spike bentgrass
"AGGI2",,"Agrostis gigantea Roth",redtop
"AGHA2",,"Agrostis hallii Vasey",Hall's bentgrass
"AGHE3",,"Agrostis hendersonii Hitchc.",Henderson's bentgrass
"AGHO2",,"Agrostis howellii Scribn.",Howell's bentgrass
"AGHU",,"Agrostis humilis Vasey",alpine bentgrass
"AGID",,"Agrostis idahoensis Nash",Idaho bentgrass
"AGMI3",,"Agrostis microphylla Steud.",small-leaf bentgrass
"AGOR",,"Agrostis oregonensis Vasey",Oregon bentgrass
"AGPA8",,"Agrostis pallens Trin.",seashore bentgrass
"AGPE",,"Agrostis perennans (Walter) Tuck.",upland bentgrass
"AGSC5",,"Agrostis scabra Willd.",rough bentgrass
"AGST2",,"Agrostis stolonifera L.",creeping bentgrass
"AGVA",,"Agrostis variabilis Rydb.",mountain bentgrass
"AIAL",,"Ailanthus altissima (Mill.) Swingle",tree of heaven
"AICA",,"Aira caryophyllea L.",silver hairgrass
"AICAC2",,"Aira caryophyllea L. var. caryophyllea ",silver hairgrass
"AIEL4",,"Aira elegans Willd. ex Kunth",annual silver hairgrass
"AIPR",,"Aira praecox L.",yellow hairgrass
"AJRE",,"Ajuga reptans L.",common bugle
"ALRO3",,"Alcea rosea L.",hollyhock
"ALLE7",,"Aliciella leptomeria (A. Gray) J.M. Porter",sand gilia
"ALLO6",,"Aliciella lottiae (Day) J.M. Porter",Lott's gilia
"ALMI10",,"Aliciella micromeria (A. Gray) J.M. Porter",dainty gilia
"ALSU10",,"Aliciella subacaulis (Rydb.) J.M. Porter & L.A. Johnson",pinyon gilia
"ALTR14",,"Aliciella triodon (Eastw.) Brand",coyote gilia
"ALGR",,"Alisma gramineum Lej.",narrowleaf water plantain
"ALLA2",,"Alisma lanceolatum With.",lanceleaf water plantain
"ALSU",,"Alisma subcordatum Raf.",American water plantain
"ALTR7",,"Alisma triviale Pursh",northern water plantain
"ALOC2",,"Allenrolfea occidentalis (S. Watson) Kuntze",iodinebush
"ALPE4",,"Alliaria petiolata (M. Bieb.) Cavara & Grande",garlic mustard
"ALAC4",,"Allium acuminatum Hook.",tapertip onion
"ALAM2",,"Allium amplectens Hook.",narrowleaf onion
"ALAN",,"Allium anceps Kellogg",twinleaf onion
"ALBI2",,"Allium bisceptrum S. Watson",twincrest onion
"ALBIB",,"Allium bisceptrum S. Watson var. bisceptrum ",twincrest onion
"ALBO",,"Allium bolanderi S. Watson",Bolander's onion
"ALBOB",,"Allium bolanderi S. Watson var. bolanderi ",Bolander's onion
"ALBOM",,"Allium bolanderi S. Watson var. mirabile (L.F. Hend.) McNeal",Bolander's onion
"ALBR",,"Allium brandegeei S. Watson",Brandegee's onion
"ALCA2",,"Allium campanulatum S. Watson",dusky onion
"ALCE",,"Allium cepa L.",garden onion
"ALCE2",,"Allium cernuum Roth",nodding onion
"ALCEC2",,"Allium cernuum Roth var. cernuum ",nodding onion
"ALCR4",,"Allium crenulatum Wiegand",Olympic onion
"ALDI3",,"Allium dictuon H. St. John",Blue Mountain onion
"ALDO",,"Allium douglasii Hook.",Douglas' onion
"ALFA3",,"Allium falcifolium Hook. & Arn.",scytheleaf onion
"ALFI",,"Allium fibrillum M.E. Jones",Cuddy Mountain onion
"ALGE",,"Allium geyeri S. Watson",Geyer's onion
"ALGEG",,"Allium geyeri S. Watson var. geyeri ",Geyer's onion
"ALGET",,"Allium geyeri S. Watson var. tenerum M.E. Jones",bulbil onion
"ALLE3",,"Allium lemmonii S. Watson",Lemmon's onion
"ALMA5",,"Allium macrum S. Watson",rock onion
"ALMA6",,"Allium madidum S. Watson",swamp onion
"ALNE",,"Allium nevadense S. Watson",Nevada onion
"ALNE4",,"Allium nevii S. Watson",Nevius' garlic
"ALNI",,"Allium nigrum L.",black garlic
"ALPA3",,"Allium parvum Kellogg",small onion
"ALPE",,"Allium peninsulare Lemmon ex Greene",Mexicali onion
"ALPEP2",,"Allium peninsulare Lemmon ex Greene var. peninsulare ",penisula onion
"ALPL2",,"Allium platycaule S. Watson",broadstemmed onion
"ALPL3",,"Allium pleianthum S. Watson",manyflower onion
"ALPU",,"Allium punctum L.F. Hend.",dotted onion
"ALRO",,"Allium robinsonii L.F. Hend.",Robinson's onion
"ALSA",,"Allium sanbornii Alph. Wood",Sanborn's onion
"ALSAS",,"Allium sanbornii Alph. Wood var. sanbornii ",Sanborn's onion
"ALSC",,"Allium schoenoprasum L.",wild chives
"ALSCS2",,"Allium schoenoprasum L. var. schoenoprasum ",wild chives
"ALSCS",,"Allium schoenoprasum L. var. sibiricum (L.) Hartm.",wild chives
"ALSI2",,"Allium siskiyouense Ownbey",Siskiyou onion
"ALTO",,"Allium tolmiei (Hook.) Baker ex S. Watson",Tolmie's onion
"ALTOP2",,"Allium tolmiei (Hook.) Baker ex S. Watson var. platyphyllum (Tidestr.) Ownbey",Wallowa onion
"ALTOT",,"Allium tolmiei (Hook.) Baker ex S. Watson var. tolmiei ",Tolmie's onion
"ALTR4",,"Allium triquetrum L.",threecorner leek
"ALUN",,"Allium unifolium Kellogg",oneleaf onion
"ALVA",,"Allium validum S. Watson",Pacific onion
"ALVI",,"Allium vineale L.",wild garlic
"ALVIV",,"Allium vineale L. ssp. vineale ",wild garlic
"ALGI",,"Allophyllum gilioides (Benth.) A.D. Grant & V.E. Grant",dense false gilyflower
"ALGIG",,"Allophyllum gilioides (Benth.) A.D. Grant & V.E. Grant ssp. gilioides ",dense false gilyflower
"ALVI2",,"Allotropa virgata Torr. & A. Gray ex A. Gray",sugarstick
"ALIN2",,"Alnus incana (L.) Moench",gray alder
"ALINT",,"Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung",thinleaf alder
"ALRH2",,"Alnus rhombifolia Nutt.",white alder
"ALRU2",,"Alnus rubra Bong.",red alder
"ALVI5",,"Alnus viridis (Chaix) DC.",green alder
"ALVIF",,"Alnus viridis (Chaix) DC. ssp. fruticosa (Rupr.) Nyman",Siberian alder
"ALVIS",,"Alnus viridis (Chaix) DC. ssp. sinuata (Regel) Á. Löve & D. Löve",Sitka alder
"ALAE",,"Alopecurus aequalis Sobol.",shortawn foxtail
"ALAEA",,"Alopecurus aequalis Sobol. var. aequalis ",shortawn foxtail
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"ALGE2",,"Alopecurus geniculatus L.",water foxtail
"ALGEG4",,"Alopecurus geniculatus L. var. geniculatus ",water foxtail
"ALMY",,"Alopecurus myosuroides Huds.",slender meadow foxtail
"ALPR3",,"Alopecurus pratensis L.",meadow foxtail
"ALSA3",,"Alopecurus saccatus Vasey",Pacific foxtail
"ALAL3",,"Alyssum alyssoides (L.) L.",pale madwort
"ALCO16",,"Alyssum corsicum Duby",
"ALDE",,"Alyssum desertorum Stapf",desert madwort
"ALDED",,"Alyssum desertorum Stapf var. desertorum ",desert madwort
"ALMU",,"Alyssum murale Waldst. & Kit.",yellowtuft
"ALSI8",,"Alyssum simplex Rudolphi",alyssum
"AMAL",,"Amaranthus albus L.",prostrate pigweed
"AMBL",,"Amaranthus blitoides S. Watson",mat amaranth
"AMCA",,"Amaranthus californicus (Moq.) S. Watson",California amaranth
"AMCA3",,"Amaranthus caudatus L.",foxtail amaranth
"AMCR4",,"Amaranthus cruentus L.",red amaranth
"AMDE",,"Amaranthus deflexus L.",largefruit amaranth
"AMHY",,"Amaranthus hybridus L.",slim amaranth
"AMPO2",,"Amaranthus powellii S. Watson",Powell's amaranth
"AMPOB2",,"Amaranthus powellii S. Watson ssp. bouchonii (Thell.) Costea & Carretero",Powell's amaranth
"AMPOP",,"Amaranthus powellii S. Watson ssp. powellii ",Powell's amaranth
"AMRE",,"Amaranthus retroflexus L.",redroot amaranth
"AMAC2",,"Ambrosia acanthicarpa Hook.",flatspine bur ragweed
"AMAR2",,"Ambrosia artemisiifolia L.",annual ragweed
"AMARE",,"Ambrosia artemisiifolia L. var. elatior (L.) Descourtils",annual ragweed
"AMCH4",,"Ambrosia chamissonis (Less.) Greene",silver bur ragweed
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"AMTR",,"Ambrosia trifida L.",great ragweed
"AMTRT2",,"Ambrosia trifida L. var. trifida ",great ragweed
"AMAL2",,"Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.",Saskatoon serviceberry
"AMALA",,"Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. alnifolia ",Saskatoon serviceberry
"AMALC",,"Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. cusickii (Fernald) C.L. Hitchc.",Cusick's serviceberry
"AMALS",,"Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. semiintegrifolia (Hook.) C.L. Hitchc.",Saskatoon serviceberry
"AMPA2",,"Amelanchier pallida Greene",pale serviceberry
"AMPU5",,"Amelanchier pumila (Torr. & A. Gray) Nutt. ex M. Roem.",dwarf serviceberry
"AMUT",,"Amelanchier utahensis Koehne",Utah serviceberry
"AMUTU",,"Amelanchier utahensis Koehne var. utahensis ",Utah serviceberry
"AMRO3",,"Ammannia robusta Heer & Regel",grand redstem
"AMMA",,"Ammi majus L.",large bullwort
"AMVI2",,"Ammi visnaga (L.) Lam.",toothpickweed
"AMAR4",,"Ammophila arenaria (L.) Link",European beachgrass
"AMBR",,"Ammophila breviligulata Fernald",American beachgrass
"AMFR",,"Amorpha fruticosa L.",false indigo bush
"AMCA8",,"Amsinckia carinata A. Nelson & J.F. Macbr.",Malheur Valley fiddleneck
"AMLY",,"Amsinckia lycopsoides Lehm.",tarweed fiddleneck
"AMME",,"Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.",Menzies' fiddleneck
"AMMEI2",,"Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. intermedia (Fisch. & C.A. Mey.) Ganders",common fiddleneck
"AMMEM2",,"Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. menziesii ",Menzies' fiddleneck
"AMSP3",,"Amsinckia spectabilis Fisch. & C.A. Mey.",woolly breeches
"AMTE3",,"Amsinckia tessellata A. Gray",bristly fiddleneck
"AMTET",,"Amsinckia tessellata A. Gray var. tessellata ",bristly fiddleneck
"ANAR",,"Anagallis arvensis L.",scarlet pimpernel
"ANARA7",,"Anagallis arvensis L. ssp. arvensis ",scarlet pimpernel
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"ANMA",,"Anaphalis margaritacea (L.) Benth.",western pearly everlasting
"ANAR16",,"Anchusa arvensis (L.) M. Bieb.",small bugloss
"ANAZ",,"Anchusa azurea Mill.",Italian bugloss
"ANCA29",,"Anchusa capensis Thunb.",Cape bugloss
"ANOF",,"Anchusa officinalis L.",common bugloss
"ANFI3",,"Ancistrocarphus filagineus A. Gray",false neststraw
"ANEL2",,"Androsace elongata L.",California rockjasmine
"ANELA",,"Androsace elongata L. ssp. acuta (Greene) G.T. Robbins",California rockjasmine
"ANFI",,"Androsace filiformis Retz.",filiform rockjasmine
"ANSE4",,"Androsace septentrionalis L.",pygmyflower rockjasmine
"ANSES5",,"Androsace septentrionalis L. ssp. subumbellata (A. Nelson) G.T. Robbins",pygmyflower rockjasmine
"ANDE3",,"Anemone deltoidea Hook.",Columbian windflower
"ANDR",,"Anemone drummondii S. Watson",Drummond's anemone
"ANDRD",,"Anemone drummondii S. Watson ssp. drummondii ",Drummond's anemone
"ANLY",,"Anemone lyallii Britton",Little Mountain thimbleweed
"ANMU",,"Anemone multifida Poir.",Pacific anemone
