Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ELMA8",,"×Elyhordeum macounii (Vasey) Barkworth & D.R. Dewey [Elymus trachycaulus × Hordeum jubatum]",Macoun's barley
"ELMO4",,"×Elyhordeum montanense (Scribn.) Bowden [Elymus virginicus × Hordeum jubatum]",mountain barley
"ELAR6",,"×Elyleymus aristatus (Merr.) Barkworth & D.R. Dewey [Elymus elymoides × Leymus triticoides]",purple wildrye
"ELHI4",,"×Elyleymus hirtiflorus (Hitchc.) Barkworth [Elymus trachycaulus × Leymus innovatus]",Canadian wildrye
"PSSA2",,"×Pseudelymus saxicola (Scribn. & J.G. Sm.) Barkworth & D.R. Dewey [Elymus elymoides × Pseudoroegneria spicata]",foxtail wheatgrass
"ABCO",,"Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",white fir
"ABLA",,"Abies lasiocarpa (Hook.) Nutt.",subalpine fir
"ABLAL",,"Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa ",subalpine fir
"ABAM3",,"Abronia ammophila Greene",Wyoming sand verbena
"ABEL",,"Abronia elliptica A. Nelson",fragrant white sand verbena
"ABFR2",,"Abronia fragrans Nutt. ex Hook.",snowball sand verbena
"ABME",,"Abronia mellifera Douglas ex Hook.",white sand verbena
"ABTH",,"Abutilon theophrasti Medik.",velvetleaf
"ACGL",,"Acer glabrum Torr.",Rocky Mountain maple
"ACGLD4",,"Acer glabrum Torr. var. douglasii (Hook.) Dippel",Douglas maple
"ACGLG2",,"Acer glabrum Torr. var. glabrum ",Rocky Mountain maple
"ACGR3",,"Acer grandidentatum Nutt.",bigtooth maple
"ACGRG",,"Acer grandidentatum Nutt. var. grandidentatum ",bigtooth maple
"ACNE2",,"Acer negundo L.",boxelder
"ACNEI2",,"Acer negundo L. var. interius (Britton) Sarg.",boxelder
"ACNEV",,"Acer negundo L. var. violaceum (G. Kirchn.) H. Jaeger",boxelder
"ACMI2",,"Achillea millefolium L.",common yarrow
"ACMIA",,"Achillea millefolium L. var. alpicola (Rydb.) Garrett",common yarrow
"ACMIO",,"Achillea millefolium L. var. occidentalis DC.",western yarrow
"ACBL",,"Achnatherum ×bloomeri (Bol.) Barkworth [hymenoides × occidentale]",
"ACCO22",,"Achnatherum contractum (B.L. Johnson) Barkworth",contracted ricegrass
"ACHY",,"Achnatherum hymenoides (Roem. & Schult.) Barkworth",Indian ricegrass
"ACLE9",,"Achnatherum lettermanii (Vasey) Barkworth",Letterman's needlegrass
"ACNE9",,"Achnatherum nelsonii (Scribn.) Barkworth",Columbia needlegrass
"ACNED",,"Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth",Dore's needlegrass
"ACNEN2",,"Achnatherum nelsonii (Scribn.) Barkworth ssp. nelsonii ",Columbia needlegrass
"ACNE10",,"Achnatherum nevadense (B.L. Johnson) Barkworth",Nevada needlegrass
"ACOC3",,"Achnatherum occidentale (Thurb.) Barkworth",western needlegrass
"ACOCP",,"Achnatherum occidentale (Thurb.) Barkworth ssp. pubescens (Vasey) Barkworth",pubescent western needlegrass
"ACPI2",,"Achnatherum pinetorum (M.E. Jones) Barkworth",pine needlegrass
"ACRI8",,"Achnatherum richardsonii (Link) Barkworth",Richardson's needlegrass
"ACRO7",,"Achnatherum robustum (Vasey) Barkworth",sleepygrass
"ACSC11",,"Achnatherum scribneri (Vasey) Barkworth",Scribner needlegrass
"ACSW3",,"Achnatherum swallenii (C.L. Hitchc. & Spellenb.) Barkworth",Swallen's needlegrass
"ACTH7",,"Achnatherum thurberianum (Piper) Barkworth",Thurber's needlegrass
"ACAR2",,"Acinos arvensis (Lam.) Dandy",basil thyme
"ACCO4",,"Aconitum columbianum Nutt.",Columbian monkshood
"ACCOC3",,"Aconitum columbianum Nutt. ssp. columbianum ",Columbian monkshood
"ACRE3",,"Acroptilon repens (L.) DC.",hardheads
"ACRU2",,"Actaea rubra (Aiton) Willd.",red baneberry
"ACRUA8",,"Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén",red baneberry
"ADBI",,"Adenocaulon bicolor Hook.",American trailplant
"ADAL",,"Adiantum aleuticum (Rupr.) Paris",Aleutian maidenhair
"ADMO",,"Adoxa moschatellina L.",muskroot
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"AGTE3",,"Agalinis tenuifolia (Vahl) Raf.",slenderleaf false foxglove
"AGTEP2",,"Agalinis tenuifolia (Vahl) Raf. var. parviflora (Nutt.) Pennell",slenderleaf false foxglove
"AGFO",,"Agastache foeniculum (Pursh) Kuntze",blue giant hyssop
"AGUR",,"Agastache urticifolia (Benth.) Kuntze",nettleleaf giant hyssop
"AGURU",,"Agastache urticifolia (Benth.) Kuntze var. urticifolia ",nettleleaf giant hyssop
"AGAU2",,"Agoseris aurantiaca (Hook.) Greene",orange agoseris
"AGAUA",,"Agoseris aurantiaca (Hook.) Greene var. aurantiaca ",orange agoseris
"AGAUP",,"Agoseris aurantiaca (Hook.) Greene var. purpurea (A. Gray) Cronquist",orange agoseris
"AGGL",,"Agoseris glauca (Pursh) Raf.",pale agoseris
"AGGLD",,"Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.",pale agoseris
"AGGLG",,"Agoseris glauca (Pursh) Raf. var. glauca ",pale agoseris
"AGGLL",,"Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley",false agoseris
"AGLA9",,"Agoseris lackschewitzii Douglass M. Hend. & R. Moseley",Mill Creek agoseris
"AGEU",,"Agrimonia eupatoria L.",churchsteeples
"AGGR2",,"Agrimonia gryposepala Wallr.",tall hairy agrimony
"AGST",,"Agrimonia striata Michx.",roadside agrimony
"AGCR",,"Agropyron cristatum (L.) Gaertn.",crested wheatgrass
"AGCRP8",,"Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev",crested wheatgrass
"AGDE2",,"Agropyron desertorum (Fisch. ex Link) Schult.",desert wheatgrass
"AGFR",,"Agropyron fragile (Roth) P. Candargy",Siberian wheatgrass
"AGGI",,"Agrostemma githago L.",common corncockle
"AGCA5",,"Agrostis capillaris L.",colonial bentgrass
"AGEX",,"Agrostis exarata Trin.",spike bentgrass
"AGGI2",,"Agrostis gigantea Roth",redtop
"AGHU",,"Agrostis humilis Vasey",alpine bentgrass
"AGID",,"Agrostis idahoensis Nash",Idaho bentgrass
"AGME3",,"Agrostis mertensii Trin.",northern bentgrass
"AGOR",,"Agrostis oregonensis Vasey",Oregon bentgrass
"AGPA9",,"Agrostis pauzhetica Prob.",Thermal Bent
"AGRO4",,"Agrostis rossiae Vasey",Ross' bentgrass
"AGSC5",,"Agrostis scabra Willd.",rough bentgrass
"AGST2",,"Agrostis stolonifera L.",creeping bentgrass
"AGVA",,"Agrostis variabilis Rydb.",mountain bentgrass
"AICA",,"Aira caryophyllea L.",silver hairgrass
"AICAC2",,"Aira caryophyllea L. var. caryophyllea ",silver hairgrass
"ALRO3",,"Alcea rosea L.",hollyhock
"ALHU",,"Aletes humilis J.M. Coult. & Rose",Colorado aletes
"ALLE7",,"Aliciella leptomeria (A. Gray) J.M. Porter",sand gilia
"ALMC",,"Aliciella mcvickerae (M.E. Jones) J.M. Porter",Mcvicker's gilia
"ALPI2",,"Aliciella pinnatifida (Nutt. ex A. Gray) J.M. Porter",sticky gilia
"ALSU10",,"Aliciella subacaulis (Rydb.) J.M. Porter & L.A. Johnson",pinyon gilia
"ALGR",,"Alisma gramineum Lej.",narrowleaf water plantain
"ALTR7",,"Alisma triviale Pursh",northern water plantain
"ALAC4",,"Allium acuminatum Hook.",tapertip onion
"ALBR",,"Allium brandegeei S. Watson",Brandegee's onion
"ALBR2",,"Allium brevistylum S. Watson",shortstyle onion
"ALCE2",,"Allium cernuum Roth",nodding onion
"ALCEC2",,"Allium cernuum Roth var. cernuum ",nodding onion
"ALCEO",,"Allium cernuum Roth var. obtusum Cockerell ex J.F. Macbr.",nodding onion
"ALGE",,"Allium geyeri S. Watson",Geyer's onion
"ALGEG",,"Allium geyeri S. Watson var. geyeri ",Geyer's onion
"ALGET",,"Allium geyeri S. Watson var. tenerum M.E. Jones",bulbil onion
"ALSC",,"Allium schoenoprasum L.",wild chives
"ALSCS2",,"Allium schoenoprasum L. var. schoenoprasum ",wild chives
"ALST",,"Allium stellatum Fraser ex Ker Gawl.",autumn onion
"ALTE",,"Allium textile A. Nelson & J.F. Macbr.",textile onion
"ALPA14",,"Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve",alkali marsh aster
